,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,기입날짜,별점,옵션,후기,sentiment,Unnamed: 6
538,538,538,138,138,23.04.05.,5,"삼각티백 종류 선택: 도라지차 티백 / 삼각티백 구성 선택: 50티백x1개_x000D_
유통기한아주 넉넉해요포장적당해요맛 만족도맛있어요","이전에 직접 검색해서 전체적으로(차 종류, 포장팩 상태, 가격, 주문 조건 등) 괜찮아 보이는 스토어여서 구매했다가 마셔보고 다음에 주문하게 되면 다른 차도 사봐야겠다 했는데 너무 만족스러워서 이번에 또 재주문하려고 합니다. 지퍼백으로 된 제품이라 깔끔하게 보관하기 좋고, 티백형태라 챙겨 마시기 편하네요~! 차 종류가 엄청 많아서 하나씩 맛보고파서 지난 번에 구매하지 않았던 차들로 주문했어요.. 이번엔 3팩 구매했더니 서비스로 텀블러까지 왔네요~~ 넘 좋아용!!_x000D_
 일단 목에 좋은 도라지차부터 마시는 중인데 구수하고 진하기는 엄청 진하지 않고 딱 좋은 정도.. 차 좋아하시는 분들이라면 ""해피테라스"" 스토어 추천드려요♥",1,
539,539,539,139,139,23.04.05.,5,"삼각티백 종류 선택: 배도라지차 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",기관지가 안좋아서 배도라지 찾는 와즁에 해피테라스를 알게됐습니다. 맛도 좋고 포장도 깔끔하고 좋아요.,1,
540,540,540,140,140,23.04.03.,5,"삼각티백 종류 선택: 호박차 티백 / 삼각티백 구성 선택: 50티백x2개_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",포장도 예쁘고 맛도 좋아요^^,1,
541,541,541,141,141,23.04.03.,5,"삼각티백 종류 선택: 호박팥차 1.5g 티백 / 삼각티백 구성 선택: 50티백x2개_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",포장도 깔끔하고 맛도 좋아요^^,1,
542,542,542,142,142,23.04.03.,5,"삼각티백 종류 선택: 차가버섯차 티백 / 삼각티백 구성 선택: 10티백X5개_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",포장도 깔끔하고 맛도 깔끔해요^^,1,
543,543,543,143,143,23.04.02.,5,"삼각티백 종류 선택: 석류 콤부차 티백 / 삼각티백 구성 선택: 50티백x1개_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",주기적으로 주문해 마시는 상품인데 매번 배송도 빠르고 포장도 꼼꼼히 보내주셔서 아주 만족하는 상품입니다~,1,
544,544,544,144,144,23.04.02.,5,"삼각티백 종류 선택: 현미차 / 삼각티백 구성 선택: 100티백_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",현미차 너무 맛있어요,1,
545,545,545,145,145,23.04.02.,5,"삼각티백 종류 선택: 마리골드차 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","메리골드도 작두콩도 맛있어요._x000D_
카페인 걱정없이 건강하게 먹을 수 있어 좋아요",1,
546,546,546,146,146,23.04.02.,5,"삼각티백 종류 선택: 야관문차 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",항상 잘 마시고 있습니다,1,
547,547,547,147,147,23.04.02.,5,"삼각티백 종류 선택: 호박팥차 1g 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",다이어트 하면서 뜨거운물도 많이마셔서 맹물 못먹아서 시넛는데 굿굿입니다,1,
548,548,548,148,148,23.04.02.,5,"삼각티백 종류 선택: 도라지차 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",64926492947억점,1,
549,549,549,149,149,23.04.02.,5,"삼각티백 종류 선택: 루이보스티 티백 / 삼각티백 구성 선택: 50티백x1개_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","엄마,아빠 보내드렸는데 너무 맛있게 잘드시고 있다네요 다드시면 또 보내드리려구요^^루이보스티가 제일 맛있다하네요~",1,
550,550,550,150,150,23.04.02.,5,"삼각티백 종류 선택: 돼지감자차 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","엄마,아빠 보내드렸는데 너무 맛있게 잘드시고 있다네요 다드시면 또 보내드리려구요^^",1,
551,551,551,151,151,23.04.02.,5,"삼각티백 종류 선택: 연잎차 티백 / 삼각티백 구성 선택: 50티백x1개_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","엄마,아빠 보내드렸는데 너무 맛있게 잘드시고 있다네요 다드시면 또 보내드리려구요^^",1,
552,552,552,152,152,23.04.02.,5,"삼각티백 종류 선택: 호박팥차 1.5g 티백 / 삼각티백 구성 선택: 50티백x1개_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",구수하고 맛있어요^^,1,
553,553,553,153,153,23.04.01.,5,"삼각티백 종류 선택: 유기농 자색돼지감자차 / 삼각티백 구성 선택: 25티백_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",너무 맘에드는 포장지와 맛도 좋아요두번째시켯습니다,1,
554,554,554,154,154,23.04.01.,5,"삼각티백 종류 선택: 배도라지차 티백 / 삼각티백 구성 선택: 50티백x2개_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",한번 시켜먹고 또시켯네요,1,
555,555,555,155,155,23.04.01.,5,"삼각티백 종류 선택: 배도라지차 티백 / 삼각티백 구성 선택: 50티백x1개_x000D_
유통기한꽤 남았어요포장꼼꼼해요맛 만족도맛있어요",향기도좋고 맛도좋아요,1,
556,556,556,156,156,23.04.01.,5,"삼각티백 종류 선택: 배도라지차 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",맛있어요 구수해요 좋아요,1,
557,557,557,157,157,23.04.01.,5,"삼각티백 종류 선택: 바나바잎차 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",신랑 사줬는데 좋은 것같다고 하네요,1,
558,558,558,158,158,23.04.01.,5,"삼각티백 종류 선택: 바나바잎차 티백 / 삼각티백 구성 선택: 100티백_x000D_
맛 만족도평범해요유통기한꽤 남았어요포장적당해요",빠른배송 깔끔한 포장,1,
559,559,559,159,159,23.04.01.,5,"삼각티백 종류 선택: 바나바잎차 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",아버지가 아주 잘 드시고 있습니다,1,
560,560,560,160,160,23.03.28.,5,"삼각티백 종류 선택: 루이보스티 티백 / 삼각티백 구성 선택: 50티백x1개_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",배송 완전 칼배송이구 맛잇어요 ~~ 다른 맛도 주문하러 올게요!!,1,
561,561,561,161,161,23.03.28.,5,"삼각티백 종류 선택: 우엉차 티백 / 삼각티백 구성 선택: 50티백x1개_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",좋아요 ~~ 포장지가 바뀌엇네요 맛도 좋고 향도 좋습니다 또구매하러올게요,1,
562,562,562,162,162,23.03.28.,5,"삼각티백 종류 선택: 돼지감자차 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",너무 맛익어여~~ 저번에 먹어보고 재재재주문입니당 좋아요!,1,
563,563,563,163,163,23.03.27.,5,"삼각티백 종류 선택: 도라지차 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한꽤 남았어요포장적당해요맛 만족도맛있어요",매일 끓여셔 아이들 싸주는데 잘 우러나고 맛도 고소해요~,1,
564,564,564,164,164,23.03.27.,5,"삼각티백 종류 선택: 바나바잎차 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한꽤 남았어요포장꼼꼼해요맛 만족도맛있어요","이런 차종류 특유의 나무맛이 나긴 하지만 먹기 많이 거북한 정도는 아니에요_x000D_
꾸준히 먹어보려 하는데 쉽지가 않네요 ㅎㅎ_x000D_
찬물에 금방 우러나진 않아서 뜨거운물에 우려서 물에 태워먹어요",0,
565,565,565,165,165,23.03.27.,5,"삼각티백 종류 선택: 작약차 티백 / 삼각티백 구성 선택: 100티백_x000D_
맛 만족도평범해요유통기한꽤 남았어요포장적당해요",임신준비로 주문했어요,1,
566,566,566,166,166,23.03.27.,5,"삼각티백 종류 선택: 대추차 티백 / 삼각티백 구성 선택: 100티백_x000D_
맛 만족도평범해요유통기한꽤 남았어요포장꼼꼼해요",임신 위해 주문했어요,1,
567,567,567,167,167,23.03.27.,5,"삼각티백 종류 선택: 바나바잎차 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",재구매한건데 맛있어요.,1,
568,568,568,168,168,23.03.27.,5,"삼각티백 종류 선택: 호박팥차 1.5g 티백 / 삼각티백 구성 선택: 50티백x1개_x000D_
유통기한꽤 남았어요포장적당해요맛 만족도맛있어요",포장도 잘 되서 왔어요 ㅋㅋ아직 안먹어봤지만 기대돼요!,1,
569,569,569,169,169,23.03.27.,5,"삼각티백 종류 선택: 배도라지차 티백 / 삼각티백 구성 선택: 50티백x1개_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",선물했어요. 따끈하니 맛있다고 하네요 :),1,
570,570,570,170,170,23.03.27.,5,"삼각티백 종류 선택: 작두콩차 티백 / 삼각티백 구성 선택: 50티백x1개_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",선물했어요. 따끈하니 맛있다고 하네요 :),1,
571,571,571,171,171,23.03.27.,5,"삼각티백 종류 선택: 호박팥차 1.5g 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","아주아주잘먹고있어요~_x000D_
소분용포장지주셔서 덜어와서 삼실에서 먹구있습니다~_x000D_
질리지않고 좋아아요",1,
572,572,572,172,172,23.03.27.,5,"삼각티백 종류 선택: 칡차 / 삼각티백 구성 선택: 100티백_x000D_
유통기한아주 넉넉해요포장적당해요맛 만족도맛있어요",요즘 몸에 좋은거 챙겨먹으려고 칡차 주문해봅니다 쓴듯 하지만 뒷맛이 약간 단맛이 납니다 먹기 편해요,1,
573,573,573,173,173,23.03.27.,5,"삼각티백 종류 선택: 계피차 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한꽤 남았어요포장꼼꼼해요맛 만족도맛있어요",100티백 호박팥차 바나바잎차 작두콩차 돼지감자,1,
574,574,574,174,174,23.03.27.,5,"삼각티백 종류 선택: 돼지감자차 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한꽤 남았어요포장꼼꼼해요맛 만족도맛있어요",100티백 호박팥차 바나바잎차 작두콩차 돼지감자,1,
575,575,575,175,175,23.03.27.,5,"삼각티백 종류 선택: 호박팥차 1.5g 티백 / 삼각티백 구성 선택: 50티백x2개_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","부드러워 목넘김이 좋고_x000D_
팥과호박의 달달함이 겹쳐_x000D_
맛있어요~_x000D_
몸속의 독소가 다 빠져 나가는듯~_x000D_
암튼 너무 좋아요_x000D_
다 먹고 또 재구매 합니다~^^",1,
576,576,576,176,176,23.03.27.,5,"삼각티백 종류 선택: 작두콩차 티백 / 삼각티백 구성 선택: 100티백_x000D_
맛 만족도평범해요유통기한꽤 남았어요포장적당해요",비염에 좋대서 구매해봤어요 효과가 있길…,1,
577,577,577,177,177,23.03.27.,5,"삼각티백 종류 선택: 돼지감자차 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",잘 우려나고 고소하니 좋네요,1,
578,578,578,178,178,23.03.27.,5,"삼각티백 종류 선택: 호박팥차 1.5g 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",항상시켜먹어요 굿굿입니다.,1,
579,579,579,179,179,23.03.27.,5,"삼각티백 종류 선택: 루이보스티 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",자주 사먹고 있어요 좋아요,1,
580,580,580,180,180,23.03.21.,5,"삼각티백 종류 선택: 쑥차 티백 / 삼각티백 구성 선택: 50티백x1개_x000D_
맛 만족도평범해요유통기한꽤 남았어요포장적당해요",잘 마시고 있습니다^^,1,
581,581,581,181,181,23.03.21.,5,"삼각티백 종류 선택: 배도라지차 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",만족합니다 ~~~~~~,1,
582,582,582,182,182,23.03.21.,5,"삼각티백 종류 선택: 쌍화차 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",만족합니다 ~~~~~~,1,
583,583,583,183,183,23.03.21.,5,"삼각티백 종류 선택: 작두콩차 티백 / 삼각티백 구성 선택: 50티백x2개_x000D_
맛 만족도평범해요유통기한꽤 남았어요포장적당해요",비염에 좋다해서 꾸준히 먹거있는데 드라마틱하진 않지만 꽤나 효과있는 것 같아요!,1,
584,584,584,184,184,23.03.21.,5,"삼각티백 종류 선택: 유자모과차 / 삼각티백 구성 선택: 50티백x1개_x000D_
맛 만족도평범해요유통기한꽤 남았어요포장적당해요",시켰던 차를 다 먹고 또 시킵니다 ㅎ 무료배송이라 너무 좋아요,1,
585,585,585,185,185,23.03.21.,5,"삼각티백 종류 선택: 바나바잎차 티백 / 삼각티백 구성 선택: 100티백_x000D_
맛 만족도평범해요유통기한아주 넉넉해요포장꼼꼼해요",바나바잎차 항상주문해먹고있는데 이곳에서 두번째구매예요. 다른곳보다 저렴하기도하고 티백도 좋아서  이곳으로 변경했네요.ㅋ 무엇보다도 실길이가길어서  저에게는 너무 만족스럽습니다.,1,
586,586,586,186,186,23.03.21.,5,"삼각티백 종류 선택: 작두콩차 티백 / 삼각티백 구성 선택: 50티백x2개_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",티백으로 되어 있어서 먹기 편하고 향도 구수하니 좋아요!,1,
587,587,587,187,187,23.03.21.,5,"삼각티백 종류 선택: 작두콩차 티백 / 삼각티백 구성 선택: 50티백x2개_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",맛잇겟죵 ㅋㅋㅋ기대합니더,1,
588,588,588,188,188,23.03.21.,5,"삼각티백 종류 선택: 호박팥차 1g 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",배송도 포장도 잘왔습니다,1,
589,589,589,189,189,23.03.21.,5,"삼각티백 종류 선택: 바나바잎차 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",맛있게 잘먹고있습니다,1,
590,590,590,190,190,23.03.21.,5,"삼각티백 종류 선택: 우슬차 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",우슬차 티백 물처럼 연하게 계속 먹고있는데 물맛이 좋아서  재구매 했어요,1,
591,591,591,191,191,23.03.21.,5,"삼각티백 종류 선택: 마리골드차 티백 / 삼각티백 구성 선택: 50티백x1개_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",빠르게 잘 받았습니다. 다른 차로 재구매 했어요. 차가 어디에 좋은지 정보도 함께 기재 되어 있으면 구매 하는데 좀 더 쉽게 결정 할 수 있을 것 같아요.,1,
592,592,592,192,192,23.03.21.,5,"삼각티백 종류 선택: 로즈마리차 티백 / 삼각티백 구성 선택: 50티백x1개_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",빠르게 잘 받았습니다. 다른 차로 재구매 했습니다,1,
593,593,593,193,193,23.03.21.,5,"삼각티백 종류 선택: 돼지감자차 티백 / 삼각티백 구성 선택: 100티백_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","생수에도 잘 우러나요_x000D_
고소해요",1,
594,594,594,194,194,23.03.21.,5,"삼각티백 종류 선택: 바나바잎차 티백 / 삼각티백 구성 선택: 50티백x1개_x000D_
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",맛있어요 ㅎㅎㅎ 재주문 또 할께영 ㅎㅎ,1,
