,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,기입날짜,별점,옵션,후기,sentiment,Unnamed: 6
1082,1082.0,82,82,22.10.06.,2,"삼각티백 종류 선택: 페퍼민트차 티백 / 삼각티백 구성 선택: 100티백
맛 만족도맛 없어요유통기한아주 넉넉해요포장적당해요",페퍼민트를 마시는 주된이유가 민트향(박하향)인데 그게 거의 느껴지지 않네요. 원래 먹던거보다 좀 싸서 주문했는데…뭔가 아쉽네요. 그리고 이상하게 꿉꿉한 향이 조금 있어요. 일단 싼맛에 먹는데 또 주문은 안할꺼 같아요.,0.0,
1083,1083.0,83,83,22.08.30.,2,"삼각티백 종류 선택: 02.캐모마일 티백 / 삼각티백 구성 선택: 100티백
맛 만족도평범해요유통기한꽤 남았어요포장별로예요","비와서 박스 다 젖었는데 안에 상품 달랑
하나 들어서 왔어요 지퍼백 쪼그만거 한개랑",0.0,
1084,1084.0,84,84,22.08.24.,2,"삼각티백 종류 선택: 01.루이보스 티백 / 삼각티백 구성 선택: 100티백
맛 만족도맛 없어요유통기한아주 넉넉해요포장꼼꼼해요",윽 저는 못먹겟네요 향 자체가 니글 맛도 니글 임신 7주4일차라 일반물보다 좋을꺼같아서 주문햇는데 티백 한개에 2리터 우려서 마시는데 입에 넣자마자 구역질 나요 ㅠㅠ입덧없어지면 먹어야할꺼같아요,0.0,
1085,1085.0,85,85,22.08.12.,2,"삼각티백 종류 선택: 03.페퍼민트 티백 / 삼각티백 구성 선택: 100티백
맛 만족도맛 없어요유통기한꽤 남았어요포장적당해요",꿉꿉한 냄새가 좀 나요...,0.0,
1086,1086.0,86,86,22.08.04.,2,"삼각티백 종류 선택: 02.캐모마일 티백 / 삼각티백 구성 선택: 100티백
맛 만족도평범해요유통기한꽤 남았어요포장적당해요",카페에서 사용하고 있어요,1.0,
1087,1087.0,87,87,22.08.04.,2,"삼각티백 종류 선택: 04.히비스커스 티백 / 삼각티백 구성 선택: 100티백
맛 만족도평범해요유통기한꽤 남았어요포장적당해요",카페에서 사용하고 있어요,1.0,
1088,1088.0,88,88,22.07.30.,2,"삼각티백 종류 선택: 02.캐모마일 티백 / 삼각티백 구성 선택: 100티백
맛 만족도맛 없어요유통기한꽤 남았어요포장꼼꼼해요","냄새가.
 조금 오래된 냄새가 나요TT
많이삿는데 안타까와욤TT",0.0,
1089,1089.0,89,89,22.07.29.,2,"삼각티백 종류 선택: 03.페퍼민트 티백 / 삼각티백 구성 선택: 50티백x1개
맛 만족도맛 없어요유통기한꽤 남았어요포장적당해요",스타벅스 페퍼민트처럼 쌔한 느낌 x 밍밍함,0.0,
1090,1090.0,90,90,22.07.08.,2,"삼각티백 종류 선택: 04.히비스커스 티백 / 삼각티백 구성 선택: 50티백x2개
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",생강차 맛있어요~ 여자의 힘이 되는,1.0,
1091,1091.0,91,91,22.06.05.,2,"삼각티백 종류 선택: 02.캐모마일 티백 / 삼각티백 구성 선택: 100티백
맛 만족도맛 없어요유통기한아주 넉넉해요포장꼼꼼해요","커키숍에서 파는 맛을 기대하고 샀는데, 확실히 싸서 그런지 그 맛은 안나네요..
맛이 좀 연하고 깊은 맛도 부족 합니다. 싼맛에 사긴 했는데, 그냥 돈 좀 더 주고 사는게 좋을 거 같아요",0.0,
1092,1092.0,92,92,22.05.06.,2,"삼각티백 종류 선택: 02.캐모마일 티백 / 삼각티백 구성 선택: 100티백
맛 만족도평범해요유통기한꽤 남았어요포장적당해요",배송이 빨라서 좋았습니다.가성비 좋은 제푸인 거 같아요. 근데 맛이 제가 생각했던 것보다 맛이 좀 아닌거 같아요. 제가 생각했던 맛과는 조금 다른거 같아서 아쉬웠습니다.카모마일 특유의 맛이 안 났어요,0.0,
1093,1093.0,93,93,22.04.07.,2,"삼각티백 종류 선택: 04.히비스커스 티백 / 삼각티백 구성 선택: 100티백
맛 만족도맛 없어요유통기한꽤 남았어요포장적당해요",생각보다맛이읎어요.ㅜㅜ,0.0,
1094,1094.0,94,94,22.04.05.,2,"삼각티백 종류 선택: 13.라벤더차 티백 / 삼각티백 구성 선택: 100티백
맛 만족도평범해요유통기한임박상품이에요포장별로예요",잘 모르겠어요.. 배송은 빨랐어요,0.0,
1095,1095.0,95,95,22.04.05.,2,"삼각티백 종류 선택: 02.캐모마일 티백 / 삼각티백 구성 선택: 100티백
맛 만족도평범해요유통기한꽤 남았어요포장적당해요",잘 모르겠어요..배송은 빨랐어요,0.0,
1096,1096.0,96,96,22.03.26.,2,"삼각티백 종류 선택: 16.자스민차 티백 / 삼각티백 구성 선택: 100티백
맛 만족도맛 없어요유통기한꽤 남았어요포장적당해요",맛이 너무 흐립니다. 향도 약하고....,0.0,
1097,1097.0,97,97,22.02.07.,2,"삼각티백 종류 선택: 02.캐모마일 티백 / 삼각티백 구성 선택: 100티백
맛 만족도맛 없어요유통기한아주 넉넉해요포장꼼꼼해요",전에 다른데서 먹던 캐모마일 특유의 맛이나 향이 부족한거 같아요,0.0,
1098,1098.0,98,98,22.02.04.,2,"삼각티백 종류 선택: 01.루이보스티 티백 / 삼각티백 구성 선택: 100티백
맛 만족도맛 없어요유통기한꽤 남았어요포장적당해요",맛이 너무 약해요ㅜㅜ 몇개넣어야 루이보스맛이나요,0.0,
1099,1099.0,99,99,22.01.11.,2,"삼각티백 종류 선택: 04.히비스커스 티백 / 삼각티백 구성 선택: 100티백
맛 만족도평범해요유통기한꽤 남았어요포장꼼꼼해요","히비스커스랑 보이차는 제조한지 얼마안된건지 유통기한이 넉넉한데 허니부시는 올해 11월까지네요..
부지런히 먹으면 다먹겠지만.. 유통기한이 최소 1년 이상될줄알았는데 좀 짧네요",0.0,
1100,1100.0,100,100,22.01.11.,2,"삼각티백 종류 선택: 14.보이차 티백 / 삼각티백 구성 선택: 100티백
맛 만족도평범해요유통기한꽤 남았어요포장꼼꼼해요","히비스커스랑 보이차는 제조한지 얼마안된건지 유통기한이 넉넉한데 허니부시는 올해 11월까지네요..
부지런히 먹으면 다먹겠지만.. 유통기한이 최소 1년 이상될줄알았는데 좀 짧네요",0.0,
1101,1101.0,101,101,22.01.11.,2,"삼각티백 종류 선택: 11.허니부쉬 티백 / 삼각티백 구성 선택: 100티백
맛 만족도평범해요유통기한꽤 남았어요포장꼼꼼해요","히비스커스랑 보이차는 제조한지 얼마안된건지 유통기한이 넉넉한데 허니부시는 올해 11월까지네요..
부지런히 먹으면 다먹겠지만.. 유통기한이 최소 1년 이상될줄알았는데 좀 짧네요",0.0,
1102,1102.0,102,102,22.01.09.,2,"삼각티백 종류 선택: 02.캐모마일 티백 / 삼각티백 구성 선택: 100티백
맛 만족도맛 없어요유통기한꽤 남았어요포장꼼꼼해요",음..맛이...좀 저는 별로였어요 향도 좀 이상한냄새가 나요 ㅠㅠ,0.0,
1103,1103.0,103,103,22.01.08.,2,"삼각티백 종류 선택: 04.히비스커스 티백 / 삼각티백 구성 선택: 100티백
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","고혈합 관리하려고 구매했어요
맛이 신선하고 좋아요
여분으로 주신 봉투도 유용합니다",1.0,
1104,1104.0,104,104,21.12.26.,2,"삼각티백 종류 선택: 03.페퍼민트 티백 / 삼각티백 구성 선택: 50티백x1개
맛 만족도평범해요유통기한꽤 남았어요포장별로예요",포장지 상태 실화인가요ㅠㅠ,0.0,
1105,1105.0,105,105,21.12.26.,2,"삼각티백 종류 선택: 02.캐모마일 티백 / 삼각티백 구성 선택: 50티백x2개
유통기한꽤 남았어요포장별로예요맛 만족도맛있어요",선물로 줬는데 포장지가 찢어져있는데,0.0,
1106,1106.0,106,106,21.12.20.,2,"삼각티백 종류 선택: 04.히비스커스 티백 / 삼각티백 구성 선택: 10티백X5개
맛 만족도맛 없어요유통기한아주 넉넉해요포장꼼꼼해요",히비스커스 차 자체가 너무 맛이옶어요ㅠㅠ,0.0,
1107,1107.0,107,107,21.12.12.,2,"삼각티백 종류 선택: 02.캐모마일 티백 / 삼각티백 구성 선택: 100티백
맛 만족도평범해요유통기한꽤 남았어요포장적당해요",배송 겁나 느림. 지방도 이정도진 않을듯.,0.0,
1108,1108.0,108,108,21.12.10.,2,"삼각티백 종류 선택: 01.루이보스티 티백 / 삼각티백 구성 선택: 100티백
맛 만족도평범해요유통기한꽤 남았어요포장적당해요",향이 별로 좋진  않네요,0.0,
1109,1109.0,109,109,21.11.23.,2,"삼각티백 종류 선택: 04.히비스커스 티백 / 삼각티백 구성 선택: 100티백
맛 만족도평범해요유통기한꽤 남았어요포장꼼꼼해요","히비스커스차 두팩 주문했는데
루이보스차 1팩,히비스커스 1팩와서 순간 당황했어요;;;
루이보스 무카페이라길래 교환안하고 마셔볼랍니다",0.0,
1110,1110.0,110,110,21.11.15.,2,"삼각티백 종류 선택: 01.루이보스티 티백 / 삼각티백 구성 선택: 100티백
맛 만족도맛 없어요유통기한꽤 남았어요포장적당해요",일단 맛으로 먹겟다고 생각하면 안될것같아요~,0.0,
1111,1111.0,111,111,21.11.13.,2,"삼각티백 종류 선택: 14.보이차 티백 / 삼각티백 구성 선택: 100티백
맛 만족도맛 없어요유통기한아주 넉넉해요포장적당해요","같이시킨 페파민트, 캐모마일 2종류차는 담에 다시 시킬듯 싶은데 보이차는 100개자리인데 ㅠ ㅠ
보이차를 좋아하는데 여기 보이차는 진짜 맛없고 맹탕입니다",0.0,
1112,1112.0,112,112,21.10.19.,2,"삼각티백 종류 선택: 07.작두콩우엉차 티백 / 삼각티백 구성 선택: 50티백x2개
맛 만족도평범해요유통기한꽤 남았어요포장적당해요",사이즈가좀239329751194 커서요ㄴ,0.0,#
1113,1113.0,113,113,21.10.17.,2,"삼각티백 종류 선택: 03.페퍼민트 티백 / 삼각티백 구성 선택: 100티백
맛 만족도평범해요유통기한꽤 남았어요포장적당해요","이번에 새로운제품을 먹어봤는데 생각보다 향이 그리 진하지 않아요
.작은빈봉투도 담아주시고 좋은데 제품질은 보통인거 같아요",0.0,
1114,1114.0,114,114,21.09.14.,2,"삼각티백 종류 선택: 07.작두콩우엉차 티백 / 삼각티백 구성 선택: 50티백x1개
맛 만족도평범해요유통기한꽤 남았어요포장적당해요",내용물이 너무 적어 맛이 우러나지 않아요,0.0,
1115,1115.0,115,115,21.08.26.,2,"삼각티백 종류 선택: 05.레몬밤 티백 / 삼각티백 구성 선택: 100티백
맛 만족도맛 없어요유통기한꽤 남았어요포장적당해요",레몬 맛도 안나는뎅 ㅠㅠ,0.0,
1116,1116.0,116,116,21.08.02.,2,"삼각티백 종류 선택: 09.카카오닙스차 티백 / 삼각티백 구성 선택: 50티백x2개
맛 만족도맛 없어요유통기한꽤 남았어요포장적당해요",카카오닙스 양이 적어서 그런가 맛이 연하네요,0.0,
1117,1117.0,117,117,21.07.24.,2,"삼각티백 종류 선택: 08.깔라만시차 티백 / 삼각티백 구성 선택: 100티백
유통기한아주 넉넉해요포장별로예요맛 만족도맛있어요",배송이 이게 먼가요?,0.0,
1118,1118.0,118,118,21.07.23.,2,"삼각티백 종류 선택: 04.히비스커스 티백 / 삼각티백 구성 선택: 50티백x1개
맛 만족도맛 없어요유통기한꽤 남았어요포장적당해요",한달 먹어봤는데 맛이랑 향이 강하지 않아서 손이 잘 안가네요...ㅠㅠ그래도 한 번에 3개씩 우려서 빨리 소진하고 있어요,0.0,
1119,1119.0,119,119,21.07.23.,2,"삼각티백 종류 선택: 03.페퍼민트 티백 / 삼각티백 구성 선택: 50티백x1개
맛 만족도맛 없어요유통기한꽤 남았어요포장꼼꼼해요",한달 먹어봤는데 맛이랑 향이 강하지 않아서 손이 잘 안가네요...ㅠㅠ그래도 한 번에 3개씩 우려서 빨리 소진하고 있어요,0.0,
1120,1120.0,120,120,20.05.18.,2,"삼각티백: 06.페퍼민트 10티백x5개
맛 만족도맛 없어요유통기한아주 넉넉해요포장꼼꼼해요",히비스커스는 맛있는데 페퍼민트는 생각보다 느끼?한 맛이에요 왜 그럴까요 흑,0.0,
1121,1121.0,121,121,20.05.15.,2,"삼각티백: 07.히비스커스 100티백
맛 만족도평범해요유통기한아주 넉넉해요포장적당해요","배송이 일단 늦었어요;;
마셔보고 리뷰쓰려고 며칠걸렸는데 마셔보고쓰길잘한것같아요
어제는 라벤더가 맘에안들더니 오늘은 히비스커스가 싱겁네요ㅎ 
여기서산 우엉차랑 레몬밤 잘마시고있어서 타사에서살까하다 여기서샀는데 이번엔 실망이네요ㅠ",0.0,
1122,1122.0,122,122,20.05.14.,2,"삼각티백: 03.캐모마일 100티백
맛 만족도맛 없어요유통기한꽤 남았어요포장적당해요",불면증 때문에 구입했는데 그리 도움이 되지는 않는것 같아요,0.0,
1123,1123.0,123,123,20.05.06.,2,"삼각티백: 03.캐모마일 100티백
맛 만족도맛 없어요유통기한아주 넉넉해요포장적당해요",자주 손이 가지 않네요. 리뷰좋아 넘 기대했어요. 배송은 빨라요. 2022.03.06예요.,0.0,
1124,1124.0,124,124,20.05.05.,2,"삼각티백: 03.캐모마일 100티백
맛 만족도평범해요유통기한꽤 남았어요포장적당해요",So so ~~^^!!,1.0,
1125,1125.0,125,125,20.04.20.,2,"삼각티백: 13.작두콩우엉차 100티백
맛 만족도평범해요유통기한꽤 남았어요포장꼼꼼해요",생각보다 구수한 맛이 덜해서 손이 않가네요,0.0,
1126,1126.0,126,126,20.04.18.,2,"삼각티백: 03.캐모마일 100티백
맛 만족도평범해요유통기한아주 넉넉해요포장꼼꼼해요","꽃가루 알러지 있으신분들은 마시면 안될것같아요

구매전  꽃가루알러지가 있음에도 불구하고  알러지반응이 
올꺼라 생각하지 못하고 구매한 부분이기에 할말은없지만
꽃가루 알러지가 있으신분은 알러지 반응이 나타날수있다고 
명시해주셨으면 좋겠어요",0.0,
1127,1127.0,127,127,20.03.29.,2,"삼각티백: 07.히비스커스 100티백
맛 만족도맛 없어요유통기한꽤 남았어요포장별로예요",차가운 물은 1시간 우려내야 시큼한 맛이나요. 보기와 달리 맛있지는 않아요. 뜨거운 물이 쫌 더 입맛에 맞네요. 괜히 샀네요.,0.0,
1128,1128.0,128,128,20.03.26.,2,"삼각티백: 01.루이보스티 100티백
맛 만족도평범해요유통기한꽤 남았어요포장적당해요","보틀 못받아서 아쉽네요 배송전메모라니 ...
성격급한 제가 바보죠 ......,
그거받는다고좋아하고있었는데.., 
기분상해서 이것만먹고 다른곳 갈아탈래요...ㅠㅠ",0.0,
1129,1129.0,129,129,20.03.04.,2,"삼각티백: 05.페퍼민트 100티백
맛 만족도평범해요유통기한꽤 남았어요포장적당해요",좋은데 페퍼민트맛이.좀 이상해여,0.0,
1130,1130.0,130,130,20.02.29.,2,"삼각티백: 08.히비스커스 10티백x5개
맛 만족도평범해요유통기한꽤 남았어요포장적당해요",아침에 먹기편하게먹어요,1.0,
1131,1131.0,131,131,20.02.26.,2,"삼각티백: 07.히비스커스 100티백
맛 만족도평범해요유통기한꽤 남았어요포장꼼꼼해요","생각보다 티백하나에 많이 안들었어요..
그래서 2개씩 넣어서 먹고있어요",0.0,
1132,1132.0,132,132,20.02.17.,2,"삼각티백: 26.라벤더차 10티백x5개
맛 만족도맛 없어요유통기한꽤 남았어요포장적당해요",라벤더 향은 좋은데 맛은 별로네요,0.0,
1133,1133.0,133,133,20.02.17.,2,"삼각티백: 20.로즈마리 10티백x5개
맛 만족도맛 없어요유통기한꽤 남았어요포장적당해요",로즈마리 향은 좋은데 맛은 별로네요,0.0,
1134,1134.0,134,134,20.02.10.,2,"삼각티백: 05.페퍼민트 100티백
맛 만족도평범해요유통기한꽤 남았어요포장적당해요","전에 먹던 것보다 품질이 좀 달라진것 같네요
화한 맛이 좀 약해진것같네요~",0.0,
1135,1135.0,135,135,19.12.09.,2,"삼각티백: 26.라벤더차 10티백x5개
맛 만족도평범해요유통기한꽤 남았어요포장적당해요",생각보다 향이 너무 쎄서 지인 선물로 드렸어요.,0.0,
1136,1136.0,136,136,19.11.18.,2,"삼각티백: 03.캐모마일 100티백
맛 만족도맛 없어요유통기한아주 넉넉해요포장꼼꼼해요",카모마일 맛이 아닌것같아요  원래이차 넘 좋아하는데 여기꺼는 별루네요,0.0,
1137,1137.0,137,137,19.10.25.,2,"삼각티백: 루이보스티 티백
맛 만족도평범해요유통기한꽤 남았어요포장적당해요",100개짜리 산거랑 똑같은거 10개 주시면 안되나요;; 저번에도 그렇고 루이보스 샀는데 마테.. 임산부라 루이보스 시키는건데.. 안받는게 더 나은 서비스인듯.. 또 버리겠네요.,0.0,
